Index,Title,Session/Area,Authors,Affiliation,Country,Status,Proceeding URL,PDF URL,CVF URL,Arxiv URL
166,Combining Feature and Instance Attribution to Detect Artifacts,,Pouya Pezeshkpour;Sarthak Jain;Sameer Singh;Byron Wallace;,"University of California, Irvine;Northeastern University;",United States;,Findings,https://aclanthology.org/2022.findings-acl.153/,https://aclanthology.org/2022.findings-acl.153.pdf,,
167,Combining Static and Contextualised Multilingual Embeddings,,Katharina Hämmerl;Jindřich Libovický;Alexander Fraser;,LMU Munich;Charles University;,Germany;Czech Republic;,Findings,https://aclanthology.org/2022.findings-acl.182/,https://aclanthology.org/2022.findings-acl.182.pdf,,
168,Compact Token Representations with Contextual Quantization for Efficient Document Re-ranking,,Yingrui Yang;Yifan Qiao;Tao Yang;,"University of California, Santa Barbara;",United States;,Long,https://aclanthology.org/2022.acl-long.51/,https://aclanthology.org/2022.acl-long.51.pdf,,
169,Comparative Opinion Summarization via Collaborative Decoding,,Hayate Iso;Xiaolan Wang;Stefanos Angelidis;Yoshihiko Suhara;,Megagon Labs;University of Edinburgh;,United States;United Kingdom;,Findings,https://aclanthology.org/2022.findings-acl.261/,https://aclanthology.org/2022.findings-acl.261.pdf,,
170,Compilable Neural Code Generation with Compiler Feedback,,Xin Wang;Yasheng Wang;Yao Wan;Fei Mi;Yitong Li;Pingyi Zhou;Jin Liu;Hao Wu;Xin Jiang;Qun Liu;,Wuhan University;Huawei;Huazhong University of Science and Technology;Yunnan University;,China;,Findings,https://aclanthology.org/2022.findings-acl.2/,https://aclanthology.org/2022.findings-acl.2.pdf,,
171,Complex Evolutional Pattern Learning for Temporal Knowledge Graph Reasoning,,Zixuan Li;Saiping Guan;Xiaolong Jin;Weihua Peng;Yajuan Lyu;Yong Zhu;Long Bai;Wei Li;Jiafeng Guo;Xueqi Cheng;,University of Chinese Academy of Sciences;Chinese Academy of Sciences;Baidu;,China;,Short,https://aclanthology.org/2022.acl-short.32/,https://aclanthology.org/2022.acl-short.32.pdf,,
172,Composable Sparse Fine-Tuning for Cross-Lingual Transfer,,Alan Ansell;Edoardo Ponti;Anna Korhonen;Ivan Vulić;,University of Cambridge;McGill University;,United Kingdom;Canada;,Long,https://aclanthology.org/2022.acl-long.125/,https://aclanthology.org/2022.acl-long.125.pdf,,
173,Composing Structure-Aware Batches for Pairwise Sentence Classification,,Andreas Waldis;Tilman Beck;Iryna Gurevych;,Lucerne University of Applied Sciences and Arts;Technical University of Darmstadt;,Switzerland;Germany;,Findings,https://aclanthology.org/2022.findings-acl.239/,https://aclanthology.org/2022.findings-acl.239.pdf,,
174,Compositional Generalization in Dependency Parsing,,Emily Goodwin;Siva Reddy;Timothy O’Donnell;Dzmitry Bahdanau;,McGill University;Quebec Artificial Intelligence Institute;Meta;Canadian Institute for Advanced Research;ServiceNow;,Canada;United States;,Long,https://aclanthology.org/2022.acl-long.448/,https://aclanthology.org/2022.acl-long.448.pdf,,
175,Comprehensive Multi-Modal Interactions for Referring Image Segmentation,,Kanishk Jain;Vineet Gandhi;,"International Institute of Information Technology, Hyderabad;",India;,Findings,https://aclanthology.org/2022.findings-acl.270/,https://aclanthology.org/2022.findings-acl.270.pdf,,
176,Compressing Sentence Representation for Semantic Retrieval via Homomorphic Projective Distillation,,Xuandong Zhao;Zhiguo Yu;Ming Wu;Lei Li;,"University of California, Santa Barbara;Microsoft;",United States;,Findings,https://aclanthology.org/2022.findings-acl.64/,https://aclanthology.org/2022.findings-acl.64.pdf,,
177,Compression of Generative Pre-trained Language Models via Quantization,,Chaofan Tao;Lu Hou;Wei Zhang;Lifeng Shang;Xin Jiang;Qun Liu;Ping Luo;Ngai Wong;,University of Hong Kong;Huawei;,China;,Long,https://aclanthology.org/2022.acl-long.331/,https://aclanthology.org/2022.acl-long.331.pdf,,
178,Computational Historical Linguistics and Language Diversity in South Asia,,Aryaman Arora;Adam Farris;Samopriya Basu;Suresh Kolichala;,Georgetown University;San Mateo High School;University of North Carolina;Microsoft;,United States;,Long,https://aclanthology.org/2022.acl-long.99/,https://aclanthology.org/2022.acl-long.99.pdf,,
179,Conditional Bilingual Mutual Information Based Adaptive Training for Neural Machine Translation,,Songming Zhang;Yijin Liu;Fandong Meng;Yufeng Chen;Jinan Xu;Jian Liu;Jie Zhou;,Beijing Jiao Tong University;Tencent;,China;,Long,https://aclanthology.org/2022.acl-long.169/,https://aclanthology.org/2022.acl-long.169.pdf,,
180,ConditionalQA: A Complex Reading Comprehension Dataset with Conditional Answers,,Haitian Sun;William Cohen;Ruslan Salakhutdinov;,Carnegie Mellon University;Google;,United States;,Long,https://aclanthology.org/2022.acl-long.253/,https://aclanthology.org/2022.acl-long.253.pdf,,
181,Confidence Based Bidirectional Global Context Aware Training Framework for Neural Machine Translation,,Chulun Zhou;Fandong Meng;Jie Zhou;Min Zhang;Hongji Wang;Jinsong Su;,Xiamen University;Tencent;Harbin Institute of Technology;Pengcheng Lab;,China;,Long,https://aclanthology.org/2022.acl-long.206/,https://aclanthology.org/2022.acl-long.206.pdf,,
182,Consistent Representation Learning for Continual Relation Extraction,,Kang Zhao;Hua Xu;Jiangong Yang;Kai Gao;,Tsinghua University;Hebei University of Science and Technology;,China;,Findings,https://aclanthology.org/2022.findings-acl.268/,https://aclanthology.org/2022.findings-acl.268.pdf,,
183,Constrained Multi-Task Learning for Bridging Resolution,,Hideo Kobayashi;Yufang Hou;Vincent Ng;,University of Texas at Dallas;IBM;,United States;Ireland;,Long,https://aclanthology.org/2022.acl-long.56/,https://aclanthology.org/2022.acl-long.56.pdf,,
184,Constructing Open Cloze Tests Using Generation and Discrimination Capabilities of Transformers,,Mariano Felice;Shiva Taslimipoor;Paula Buttery;,University of Cambridge;,United Kingdom;,Findings,https://aclanthology.org/2022.findings-acl.100/,https://aclanthology.org/2022.findings-acl.100.pdf,,
185,CONTaiNER: Few-Shot Named Entity Recognition via Contrastive Learning,,Sarkar Snigdha Sarathi Das;Arzoo Katiyar;Rebecca Passonneau;Rui Zhang;,Pennsylvania State University;,United States;,Long,https://aclanthology.org/2022.acl-long.439/,https://aclanthology.org/2022.acl-long.439.pdf,,
186,Context Matters: A Pragmatic Study of PLMs’ Negation Understanding,,Reto Gubelmann;Siegfried Handschuh;,University of St.Gallen;,Switzerland;,Long,https://aclanthology.org/2022.acl-long.315/,https://aclanthology.org/2022.acl-long.315.pdf,,
187,Contextual Fine-to-Coarse Distillation for Coarse-grained Response Selection in Open-Domain Conversations,,Wei Chen;Yeyun Gong;Can Xu;Huang Hu;Bolun Yao;Zhongyu Wei;Zhihao Fan;Xiaowu Hu;Bartuer Zhou;Biao Cheng;Daxin Jiang;Nan Duan;,Fudan University;Microsoft;Nanjing University of Science and Technology;,China;,Long,https://aclanthology.org/2022.acl-long.334/,https://aclanthology.org/2022.acl-long.334.pdf,,
188,Contextual Representation Learning beyond Masked Language Modeling,,Zhiyi Fu;Wangchunshu Zhou;Jingjing Xu;Hao Zhou;Lei Li;,"Peking University;ByteDance;University of California, Santa Barbara;",China;United States;,Long,https://aclanthology.org/2022.acl-long.193/,https://aclanthology.org/2022.acl-long.193.pdf,,
189,ConTinTin: Continual Learning from Task Instructions,,Wenpeng Yin;Jia Li;Caiming Xiong;,Temple University;Salesforce;,United States;,Long,https://aclanthology.org/2022.acl-long.218/,https://aclanthology.org/2022.acl-long.218.pdf,,
190,Continual Few-shot Relation Learning via Embedding Space Regularization and Data Augmentation,,Chengwei Qin;Shafiq Joty;,Nanyang Technological University;Salesforce;,Singapore;United States;,Long,https://aclanthology.org/2022.acl-long.198/,https://aclanthology.org/2022.acl-long.198.pdf,,
191,Continual Pre-training of Language Models for Math Problem Understanding with Syntax-Aware Memory Network,,Zheng Gong;Kun Zhou;Xin Zhao;Jing Sha;Shijin Wang;Ji-Rong Wen;,Renmin University of China;Beijing Key Laboratory of Big Data Management and Analysis Methods;iFLYTEK Research;State Key Laboratory of Cognitive Intelligence;AI Research;,China;,Long,https://aclanthology.org/2022.acl-long.408/,https://aclanthology.org/2022.acl-long.408.pdf,,
192,Continual Prompt Tuning for Dialog State Tracking,,Qi Zhu;Bing Li;Fei Mi;Xiaoyan Zhu;Minlie Huang;,Tsinghua University;Huawei;,China;,Long,https://aclanthology.org/2022.acl-long.80/,https://aclanthology.org/2022.acl-long.80.pdf,,
193,Continual Sequence Generation with Adaptive Compositional Modules,,Yanzhe Zhang;Xuezhi Wang;Diyi Yang;,Georgia Institute of Technology;Google;,United States;,Long,https://aclanthology.org/2022.acl-long.255/,https://aclanthology.org/2022.acl-long.255.pdf,,
194,Contrastive Learning-Enhanced Nearest Neighbor Mechanism for Multi-Label Text Classification,,Xi’ao Su;Ran Wang;Xinyu Dai;,Nanjing University;Collaborative Innovation Center of Novel Software Technology and Industrialization;,China;,Short,https://aclanthology.org/2022.acl-short.75/,https://aclanthology.org/2022.acl-short.75.pdf,,
195,Controllable Dictionary Example Generation: Generating Example Sentences for Specific Targeted Audiences,,Xingwei He;Siu Ming Yiu;,University of Hong Kong;,China;,Long,https://aclanthology.org/2022.acl-long.46/,https://aclanthology.org/2022.acl-long.46.pdf,,
196,Controllable Natural Language Generation with Contrastive Prefixes,,Jing Qian;Li Dong;Yelong Shen;Furu Wei;Weizhu Chen;,"University of California, Santa Barbara;Microsoft;",United States;,Findings,https://aclanthology.org/2022.findings-acl.229/,https://aclanthology.org/2022.findings-acl.229.pdf,,
197,Controlled Text Generation Using Dictionary Prior in Variational Autoencoders,,Xianghong Fang;Jian Li;Lifeng Shang;Xin Jiang;Qun Liu;Dit-Yan Yeung;,Hong Kong University of Science and Technology;Huawei;,China;,Findings,https://aclanthology.org/2022.findings-acl.10/,https://aclanthology.org/2022.findings-acl.10.pdf,,
198,Controlling the Focus of Pretrained Language Generation Models,,Jiabao Ji;Yoon Kim;James Glass;Tianxing He;,Shanghai Jiao Tong University;Massachusetts Institute of Technology;,China;United States;,Findings,https://aclanthology.org/2022.findings-acl.260/,https://aclanthology.org/2022.findings-acl.260.pdf,,
199,Counterfactual Explanations for Natural Language Interfaces,,George Tolkachev;Stephen Mell;Stephan Zdancewic;Osbert Bastani;,University of Pennsylvania;,United States;,Short,https://aclanthology.org/2022.acl-short.14/,https://aclanthology.org/2022.acl-short.14.pdf,,
200,CQG: A Simple and Effective Controlled Generation Framework for Multi-hop Question Generation,,Zichu Fei;Qi Zhang;Tao Gui;Di Liang;Sirui Wang;Wei Wu;Xuanjing Huang;,Fudan University;Shanghai Key Laboratory of Intelligent Information Processing;Meituan Inc.;,China;,Long,https://aclanthology.org/2022.acl-long.475/,https://aclanthology.org/2022.acl-long.475.pdf,,
201,CRAFT: A Benchmark for Causal Reasoning About Forces and inTeractions,,Tayfun Ates;M. Ateşoğlu;Çağatay Yiğit;Ilker Kesen;Mert Kobas;Erkut Erdem;Aykut Erdem;Tilbe Goksun;Deniz Yuret;,Hacettepe University;Koç University;,Türkiye;,Findings,https://aclanthology.org/2022.findings-acl.205/,https://aclanthology.org/2022.findings-acl.205.pdf,,
202,CRASpell: A Contextual Typo Robust Approach to Improve Chinese Spelling Correction,,Shulin Liu;Shengkang Song;Tianchi Yue;Tao Yang;Huihui Cai;TingHao Yu;Shengli Sun;,Tencent;Peking University;,China;,Findings,https://aclanthology.org/2022.findings-acl.237/,https://aclanthology.org/2022.findings-acl.237.pdf,,
203,Cree Corpus: A Collection of nêhiyawêwin Resources,,Daniela Teodorescu;Josie Matalski;Delaney Lothian;Denilson Barbosa;Carrie Demmans Epp;,University of Alberta;,Canada;,Long,https://aclanthology.org/2022.acl-long.440/,https://aclanthology.org/2022.acl-long.440.pdf,,
204,Cross-domain Named Entity Recognition via Graph Matching,,Junhao Zheng;Haibin Chen;Qianli Ma;,South China University of Technology;,China;,Findings,https://aclanthology.org/2022.findings-acl.210/,https://aclanthology.org/2022.findings-acl.210.pdf,,
205,Cross-Lingual Ability of Multilingual Masked Language Models: A Study of Language Structure,,Yuan Chai;Yaobo Liang;Nan Duan;,Beihang University;Microsoft;,China;,Long,https://aclanthology.org/2022.acl-long.322/,https://aclanthology.org/2022.acl-long.322.pdf,,
206,Cross-Lingual Contrastive Learning for Fine-Grained Entity Typing for Low-Resource Languages,,Xu Han;Yuqi Luo;Weize Chen;Zhiyuan Liu;Maosong Sun;Zhou Botong;Hao Fei;Suncong Zheng;,Tsinghua University;Beijing National Research Center for Information Science and Technology;Beijing Academy of Artificial Intelligence;Tencent;,China;,Long,https://aclanthology.org/2022.acl-long.159/,https://aclanthology.org/2022.acl-long.159.pdf,,
207,Cross-lingual Inference with A Chinese Entailment Graph,,Tianyi Li;Sabine Weber;Mohammad Javad Hosseini;Liane Guillou;Mark Steedman;,University of Edinburgh;Google;,United Kingdom;United States;,Findings,https://aclanthology.org/2022.findings-acl.96/,https://aclanthology.org/2022.findings-acl.96.pdf,,
208,Cross-Lingual Phrase Retrieval,,Heqi Zheng;Xiao Zhang;Zewen Chi;Heyan Huang;Yan Tan;Tian Lan;Wei Wei;Xian-Ling Mao;,Beijing Institute of Technology;Beijing Engineering Research Center;Huazhong University of Science and Technology;,China;,Long,https://aclanthology.org/2022.acl-long.288/,https://aclanthology.org/2022.acl-long.288.pdf,,
209,Cross-Lingual UMLS Named Entity Linking using UMLS Dictionary Fine-Tuning,,Rina Galperin;Shachar Schnapp;Michael Elhadad;,Ben-Gurion University of the Negev;,Israel;,Findings,https://aclanthology.org/2022.findings-acl.266/,https://aclanthology.org/2022.findings-acl.266.pdf,,
210,Cross-Modal Cloze Task: A New Task to Brain-to-Word Decoding,,Shuxian Zou;Shaonan Wang;Jiajun Zhang;Chengqing Zong;,University of Chinese Academy of Sciences;National Laboratory of Pattern Recognition;Chinese Academy of Sciences;,China;,Findings,https://aclanthology.org/2022.findings-acl.54/,https://aclanthology.org/2022.findings-acl.54.pdf,,
211,Cross-Modal Discrete Representation Learning,,Alexander Liu;SouYoung Jin;Cheng-I Lai;Andrew Rouditchenko;Aude Oliva;James Glass;,Massachusetts Institute of Technology;,United States;,Long,https://aclanthology.org/2022.acl-long.215/,https://aclanthology.org/2022.acl-long.215.pdf,,
212,Cross-Task Generalization via Natural Language Crowdsourcing Instructions,,Swaroop Mishra;Daniel Khashabi;Chitta Baral;Hannaneh Hajishirzi;,Arizona State University;Allen Institute for AI;University of Washington;,United States;,Long,https://aclanthology.org/2022.acl-long.244/,https://aclanthology.org/2022.acl-long.244.pdf,,
213,Cross-Utterance Conditioned VAE for Non-Autoregressive Text-to-Speech,,Yang Li;Cheng Yu;Guangzhi Sun;Hua Jiang;Fanglei Sun;Weiqin Zu;Ying Wen;Yang Yang;Jun Wang;,ShanghaiTech University;University of Cambridge;Neurowave Ai Limited;Shanghai Jiao Tong University;University College London;,China;United Kingdom;,Long,https://aclanthology.org/2022.acl-long.30/,https://aclanthology.org/2022.acl-long.30.pdf,,
214,CrossAligner & Co: Zero-Shot Transfer Methods for Task-Oriented Cross-lingual Natural Language Understanding,,Milan Gritta;Ruoyu Hu;Ignacio Iacobacci;,Huawei;Imperial College London;,United Kingdom;,Findings,https://aclanthology.org/2022.findings-acl.319/,https://aclanthology.org/2022.findings-acl.319.pdf,,
215,CTRLEval: An Unsupervised Reference-Free Metric for Evaluating Controlled Text Generation,,Pei Ke;Hao Zhou;Yankai Lin;Peng Li;Jie Zhou;Xiaoyan Zhu;Minlie Huang;,Tsinghua University;Tencent;,China;,Long,https://aclanthology.org/2022.acl-long.164/,https://aclanthology.org/2022.acl-long.164.pdf,,
216,CUE Vectors: Modular Training of Language Models Conditioned on Diverse Contextual Signals,,Scott Novotney;Sreeparna Mukherjee;Zeeshan Ahmed;Andreas Stolcke;,Amazon;,United States;,Findings,https://aclanthology.org/2022.findings-acl.265/,https://aclanthology.org/2022.findings-acl.265.pdf,,
217,Cutting Down on Prompts and Parameters: Simple Few-Shot Learning with Language Models,,Robert Logan IV;Ivana Balazevic;Eric Wallace;Fabio Petroni;Sameer Singh;Sebastian Riedel;,"University of California, Irvine;DeepMind;University of California, Berkeley;Meta;University College London;",United States;United Kingdom;,Findings,https://aclanthology.org/2022.findings-acl.222/,https://aclanthology.org/2022.findings-acl.222.pdf,,
218,DaLC: Domain Adaptation Learning Curve Prediction for Neural Machine Translation,,Cheonbok Park;Hantae Kim;Ioan Calapodescu;Hyun Chang Cho;Vassilina Nikoulina;,NA VER Corp.;NAVER LABS Europe;,South Korea;Unknown;,Findings,https://aclanthology.org/2022.findings-acl.141/,https://aclanthology.org/2022.findings-acl.141.pdf,,
219,DARER: Dual-task Temporal Relational Recurrent Reasoning Network for Joint Dialog Sentiment Classification and Act Recognition,,Bowen Xing;Ivor Tsang;,University of Technology Sydney;A*STAR;,Australia;Singapore;,Findings,https://aclanthology.org/2022.findings-acl.286/,https://aclanthology.org/2022.findings-acl.286.pdf,,
220,Data Augmentation and Learned Layer Aggregation for Improved Multilingual Language Understanding in Dialogue,,Evgeniia Razumovskaia;Ivan Vulić;Anna Korhonen;,University of Cambridge;,United Kingdom;,Findings,https://aclanthology.org/2022.findings-acl.160/,https://aclanthology.org/2022.findings-acl.160.pdf,,
221,Data Contamination: From Memorization to Exploitation,,Inbal Magar;Roy Schwartz;,Hebrew University of Jerusalem;,Israel;,Short,https://aclanthology.org/2022.acl-short.18/,https://aclanthology.org/2022.acl-short.18.pdf,,
222,Dataset Geography: Mapping Language Data to Language Users,,Fahim Faisal;Yinkai Wang;Antonios Anastasopoulos;,George Mason University;,United States;,Long,https://aclanthology.org/2022.acl-long.239/,https://aclanthology.org/2022.acl-long.239.pdf,,
223,De-Bias for Generative Extraction in Unified NER Task,,Shuai Zhang;Yongliang Shen;Zeqi Tan;Yiquan Wu;Weiming Lu;,Zhejiang University;,China;,Long,https://aclanthology.org/2022.acl-long.59/,https://aclanthology.org/2022.acl-long.59.pdf,,
224,DEAM: Dialogue Coherence Evaluation using AMR-based Semantic Manipulations,,Sarik Ghazarian;Nuan Wen;Aram Galstyan;Nanyun Peng;,"University of Southern California;University of California, Los Angeles;",United States;,Long,https://aclanthology.org/2022.acl-long.57/,https://aclanthology.org/2022.acl-long.57.pdf,,
225,Debiased Contrastive Learning of Unsupervised Sentence Representations,,Kun Zhou;Beichen Zhang;Xin Zhao;Ji-Rong Wen;,Renmin University of China;Beijing Key Laboratory of Big Data Management and Analysis Methods;,China;,Long,https://aclanthology.org/2022.acl-long.423/,https://aclanthology.org/2022.acl-long.423.pdf,,
226,Debiasing Event Understanding for Visual Commonsense Tasks,,Minji Seo;YeonJoon Jung;Seungtaek Choi;Seung-won Hwang;Bei Liu;,Seoul National University;Yonsei University;Microsoft;,South Korea;China;,Findings,https://aclanthology.org/2022.findings-acl.65/,https://aclanthology.org/2022.findings-acl.65.pdf,,
227,Decoding Part-of-Speech from Human EEG Signals,,Alex Murphy;Bernd Bohnet;Ryan McDonald;Uta Noppeney;,"University of Birmingham;Google;ASAPP;Donders Institute for Brain, Cognition and Behaviour;",United Kingdom;United States;Netherlands;,Long,https://aclanthology.org/2022.acl-long.156/,https://aclanthology.org/2022.acl-long.156.pdf,,
228,Decomposed Meta-Learning for Few-Shot Named Entity Recognition,,Tingting Ma;Huiqiang Jiang;Qianhui Wu;Tiejun Zhao;Chin-Yew Lin;,Harbin Institute of Technology;Microsoft;,China;,Findings,https://aclanthology.org/2022.findings-acl.124/,https://aclanthology.org/2022.findings-acl.124.pdf,,
229,Deduplicating Training Data Makes Language Models Better,,Katherine Lee;Daphne Ippolito;Andrew Nystrom;Chiyuan Zhang;Douglas Eck;Chris Callison-Burch;Nicholas Carlini;,Google;University of Pennsylvania;,United States;,Long,https://aclanthology.org/2022.acl-long.577/,https://aclanthology.org/2022.acl-long.577.pdf,,
230,Deep Inductive Logic Reasoning for Multi-Hop Reading Comprehension,,Wenya Wang;Sinno Pan;,Nanyang Technological University;,Singapore;,Long,https://aclanthology.org/2022.acl-long.343/,https://aclanthology.org/2022.acl-long.343.pdf,,
231,Deep Reinforcement Learning for Entity Alignment,,Lingbing Guo;Yuqiang Han;Qiang Zhang;Huajun Chen;,Zhejiang University;,China;,Findings,https://aclanthology.org/2022.findings-acl.217/,https://aclanthology.org/2022.findings-acl.217.pdf,,
232,DEEP: DEnoising Entity Pre-training for Neural Machine Translation,,Junjie Hu;Hiroaki Hayashi;Kyunghyun Cho;Graham Neubig;,University of Wisconsin-Madison;Carnegie Mellon University;New York University;,United States;,Long,https://aclanthology.org/2022.acl-long.123/,https://aclanthology.org/2022.acl-long.123.pdf,,
233,DeepStruct: Pretraining of Language Models for Structure Prediction,,Chenguang Wang;Xiao Liu;Zui Chen;Haoyun Hong;Jie Tang;Dawn Song;,"University of California, Berkeley;Tsinghua University;",United States;China;,Findings,https://aclanthology.org/2022.findings-acl.67/,https://aclanthology.org/2022.findings-acl.67.pdf,,
234,Dependency Parsing as MRC-based Span-Span Prediction,,Leilei Gan;Yuxian Meng;Kun Kuang;Xiaofei Sun;Chun Fan;Fei Wu;Jiwei Li;,Zhejiang University;Shanghai AI Laboratory;Shannon.AI;Pengcheng Laboratory;Peking University;,China;United States;,Long,https://aclanthology.org/2022.acl-long.173/,https://aclanthology.org/2022.acl-long.173.pdf,,
235,Dependency-based Mixture Language Models,,Zhixian Yang;Xiaojun Wan;,Peking University;,China;,Long,https://aclanthology.org/2022.acl-long.535/,https://aclanthology.org/2022.acl-long.535.pdf,,
236,Detecting Annotation Errors in Morphological Data with the Transformer,,Ling Liu;Mans Hulden;,University of Colorado;,United States;,Short,https://aclanthology.org/2022.acl-short.19/,https://aclanthology.org/2022.acl-short.19.pdf,,
237,Detecting Unassimilated Borrowings in Spanish: An Annotated Corpus and Approaches to Modeling,,Elena Álvarez-Mellado;Constantine Lignos;,Universidad Nacional de Educación a Distancia;Brandeis University;,Spain;United States;,Long,https://aclanthology.org/2022.acl-long.268/,https://aclanthology.org/2022.acl-long.268.pdf,,
238,Detecting Various Types of Noise for Neural Machine Translation,,Christian Herold;Jan Rosendahl;Joris Vanvinckenroye;Hermann Ney;,RWTH Aachen University;,Germany;,Findings,https://aclanthology.org/2022.findings-acl.200/,https://aclanthology.org/2022.findings-acl.200.pdf,,
239,Detection of Adversarial Examples in Text Classification: Benchmark and Baseline via Robust Density Estimation,,KiYoon Yoo;Jangho Kim;Jiho Jang;Nojun Kwak;,Seoul National University;NAVER Corporation;,South Korea;,Findings,https://aclanthology.org/2022.findings-acl.289/,https://aclanthology.org/2022.findings-acl.289.pdf,,
240,"Detection, Disambiguation, Re-ranking: Autoregressive Entity Linking as a Multi-Task Problem",,Khalil Mrini;Shaoliang Nie;Jiatao Gu;Sinong Wang;Maziar Sanjabi;Hamed Firooz;,"University of California, San Diego;Meta;",United States;,Findings,https://aclanthology.org/2022.findings-acl.156/,https://aclanthology.org/2022.findings-acl.156.pdf,,
241,Developmental Negation Processing in Transformer Language Models,,Antonio Laverghetta Jr.;John Licato;,University of South Florida;,United States;,Short,https://aclanthology.org/2022.acl-short.60/,https://aclanthology.org/2022.acl-short.60.pdf,,
242,DialFact: A Benchmark for Fact-Checking in Dialogue,,Prakhar Gupta;Chien-Sheng Wu;Wenhao Liu;Caiming Xiong;,Carnegie Mellon University;Salesforce;,United States;,Long,https://aclanthology.org/2022.acl-long.263/,https://aclanthology.org/2022.acl-long.263.pdf,,
243,"Dialogue Summaries as Dialogue States (DS2), Template-Guided Summarization for Few-shot Dialogue State Tracking",,Jamin Shin;Hangyeol Yu;Hyeongdon Moon;Andrea Madotto;Juneyoung Park;,Riiid;Hong Kong University of Science and Technology;,South Korea;China;,Findings,https://aclanthology.org/2022.findings-acl.302/,https://aclanthology.org/2022.findings-acl.302.pdf,,
244,DialogVED: A Pre-trained Latent Variable Encoder-Decoder Model for Dialog Response Generation,,Wei Chen;Yeyun Gong;Song Wang;Bolun Yao;Weizhen Qi;Zhongyu Wei;Xiaowu Hu;Bartuer Zhou;Yi Mao;Weizhu Chen;Biao Cheng;Nan Duan;,Fudan University;Microsoft;Nanjing University of Science and Technology;,China;United States;,Long,https://aclanthology.org/2022.acl-long.333/,https://aclanthology.org/2022.acl-long.333.pdf,,
245,DiBiMT: A Novel Benchmark for Measuring Word Sense Disambiguation Biases in Machine Translation,,Niccolò Campolungo;Federico Martelli;Francesco Saina;Roberto Navigli;,Sapienza University of Rome;SSML Carlo Bo;,Italy;,Long,https://aclanthology.org/2022.acl-long.298/,https://aclanthology.org/2022.acl-long.298.pdf,,
246,Dict-BERT: Enhancing Language Model Pre-training with Dictionary,,Wenhao Yu;Chenguang Zhu;Yuwei Fang;Donghan Yu;Shuohang Wang;Yichong Xu;Michael Zeng;Meng Jiang;,University of Notre Dame;Microsoft;Carnegie Mellon University;,United States;,Findings,https://aclanthology.org/2022.findings-acl.150/,https://aclanthology.org/2022.findings-acl.150.pdf,,
247,Differentiable Multi-Agent Actor-Critic for Multi-Step Radiology Report Summarization,,Sanjeev Kumar Karn;Ning Liu;Hinrich Schuetze;Oladimeji Farri;,Siemens Healthineers;Siemens AG;LMU Munich;,United States;China;Germany;,Long,https://aclanthology.org/2022.acl-long.109/,https://aclanthology.org/2022.acl-long.109.pdf,,
248,Dim Wihl Gat Tun: The Case for Linguistic Expertise in NLP for Under-Documented Languages,,Clarissa Forbes;Farhan Samir;Bruce Oliver;Changbing Yang;Edith Coates;Garrett Nicolai;Miikka Silfverberg;,Independent Researcher;University of British Columbia;,;Canada;,Findings,https://aclanthology.org/2022.findings-acl.167/,https://aclanthology.org/2022.findings-acl.167.pdf,,
249,Direct parsing to sentiment graphs,,David Samuel;Jeremy Barnes;Robin Kurtz;Stephan Oepen;Lilja Øvrelid;Erik Velldal;,University of Oslo;University of the Basque Country;National Library of Sweden;,Norway;Spain;Sweden;,Short,https://aclanthology.org/2022.acl-short.51/,https://aclanthology.org/2022.acl-short.51.pdf,,
250,Direct Speech-to-Speech Translation With Discrete Units,,Ann Lee;Peng-Jen Chen;Changhan Wang;Jiatao Gu;Sravya Popuri;Xutai Ma;Adam Polyak;Yossi Adi;Qing He;Yun Tang;Juan Pino;Wei-Ning Hsu;,Meta;Johns Hopkins University;,United States;,Long,https://aclanthology.org/2022.acl-long.235/,https://aclanthology.org/2022.acl-long.235.pdf,,
251,DiS-ReX: A Multilingual Dataset for Distantly Supervised Relation Extraction,,Abhyuday Bhartiya;Kartikeya Badola;Mausam;,Indian Institute of Technology;,India;,Short,https://aclanthology.org/2022.acl-short.95/,https://aclanthology.org/2022.acl-short.95.pdf,,
252,Discontinuous Constituency and BERT: A Case Study of Dutch,,Konstantinos Kogkalidis;Gijs Wijnholds;,Utrecht University;,Netherlands;,Findings,https://aclanthology.org/2022.findings-acl.298/,https://aclanthology.org/2022.findings-acl.298.pdf,,
253,Discrete Opinion Tree Induction for Aspect-based Sentiment Analysis,,Chenhua Chen;Zhiyang Teng;Zhongqing Wang;Yue Zhang;,Westlake University;Westlake Institute for Advanced Study;Soochow University;,China;,Long,https://aclanthology.org/2022.acl-long.145/,https://aclanthology.org/2022.acl-long.145.pdf,,
254,Discriminative Marginalized Probabilistic Neural Method for Multi-Document Summarization of Medical Literature,,Gianluca Moro;Luca Ragazzi;Lorenzo Valgimigli;Davide Freddi;,University of Bologna;Consorzio Nazionale Interuniversitario per le Telecomunicazioni;,Italy;,Long,https://aclanthology.org/2022.acl-long.15/,https://aclanthology.org/2022.acl-long.15.pdf,,
255,Disentangled Knowledge Transfer for OOD Intent Discovery with Unified Contrastive Learning,,Yutao Mou;Keqing He;Yanan Wu;Zhiyuan Zeng;Hong Xu;Huixing Jiang;Wei Wu;Weiran Xu;,Pattern Recognition & Intelligent System Laboratory;Beijing University of Posts and Telecommunications;Meituan Group;,;China;,Short,https://aclanthology.org/2022.acl-short.6/,https://aclanthology.org/2022.acl-short.6.pdf,,
